--------------------
BDMEP - INMET
--------------------
Estação           : SAO LUIS - MA (OMM: 82280)
Latitude  (graus) : -2.53
Longitude (graus) : -44.21
Altitude  (metros): 50.86
Estação Operante
Inicio de operação: 18/11/1924
Periodo solicitado dos dados: 01/01/1998 a 31/12/2017
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVento;Nebulosidade;
82280;30/10/2013;1200;28;25.4;78;1006.1;5;3.5;10;
82280;30/10/2013;1800;31.8;24.9;54;1002.8;5;4.5;5;
82280;31/10/2013;0000;26.1;23.5;80;1004.6;5;1.6;0;
82280;31/10/2013;1200;29;24.5;67;1005.4;6;5;8;
82280;31/10/2013;1800;31.4;26;64;1002.2;3;4.6;5;
82280;01/11/2013;0000;26;24.4;87;1003.5;5;2;3;
82280;01/11/2013;1200;29;24.8;69;1005.1;5;3.3;5;
82280;01/11/2013;1800;31.9;25.6;58;1001.9;4;3.6;4;
82280;02/11/2013;0000;26;24;84;1004.1;5;1.5;1;
82280;02/11/2013;1200;28.6;24.7;72;1005.8;5;3.3;6;
82280;02/11/2013;1800;31.2;26.2;65;1003.2;36;3.3;6;
82280;03/11/2013;0000;26.5;24.5;84;1005.1;2;2.1;4;
82280;03/11/2013;1200;28.6;24.5;71;1005.8;5;2.8;6;
82280;03/11/2013;1800;30.8;26.5;71;1002;2;3.8;6;
82280;04/11/2013;0000;26.6;25.3;90;1004.9;5;1.6;7;
82280;04/11/2013;1200;26.7;25.2;89;1004.7;5;2.6;10;
82280;04/11/2013;1800;24.6;23.7;91;1002.6;18;0.5;10;
82280;05/11/2013;0000;25.2;24.5;93;1003.5;5;1.1;9;
82280;05/11/2013;1200;29.1;25.9;77;1005.8;5;3.5;8;
82280;05/11/2013;1800;32.7;26.3;58;1002.2;5;4;4;
82280;06/11/2013;0000;26.3;24.7;86;1005.7;5;1.3;3;
82280;06/11/2013;1200;28.4;25.3;77;1006.9;5;2.8;9;
82280;06/11/2013;1800;33.2;27.1;61;1003.8;5;3.3;5;
82280;07/11/2013;0000;26.4;24.6;85;1004.6;5;0.7;1;
82280;07/11/2013;1200;28.7;25.5;75;1006.5;8;3.5;8;
82280;07/11/2013;1800;31.4;25.7;62;1003.8;4;4.3;9;
82280;08/11/2013;0000;26.6;24.6;84;1003.7;5;3.3;1;
82280;08/11/2013;1200;29.6;25.1;67;1005.5;5;3.6;4;
82280;08/11/2013;1800;33.2;26.6;58;1002.4;5;3.3;1;
82280;09/11/2013;0000;26.7;24.8;86;1003.5;5;1.6;0;
82280;09/11/2013;1200;30;26;72;1004.4;5;3.6;8;
82280;09/11/2013;1800;32;26.4;62;1001.8;5;3.3;5;
82280;10/11/2013;0000;26.4;24.5;84;1002.5;5;2.3;1;
82280;10/11/2013;1200;29.2;26;77;1004.4;5;3.5;9;
82280;10/11/2013;1800;30.9;26;65;1001.5;36;4;10;
82280;11/11/2013;0000;26.8;24.6;81;1003.5;5;2.3;6;
82280;11/11/2013;1200;29;25.7;75;1006.2;9;2.8;9;
82280;11/11/2013;1800;31.1;25.9;64;1003;5;3.6;9;
82280;12/11/2013;0000;26.4;24.7;86;1004.9;5;0.8;6;
82280;12/11/2013;1200;28.4;25;75;1006.3;5;3.3;9;
82280;12/11/2013;1800;31.8;26;60;1003.4;5;4.1;3;
82280;13/11/2013;0000;26.2;24.3;83;1004.3;5;1.6;1;
82280;13/11/2013;1200;28.9;25.3;73;1005.1;7;3.3;8;
82280;13/11/2013;1800;33.4;26;52;1002.1;5;3.8;8;
82280;14/11/2013;0000;26.4;24.4;84;1003.8;5;1.8;1;
82280;14/11/2013;1200;29.2;25.4;73;1006;5;3.3;9;
82280;14/11/2013;1800;32.3;26.1;60;1002.8;5;3.6;2;
82280;15/11/2013;0000;26.3;24.1;81;1005;5;1.6;2;
82280;15/11/2013;1200;29;25.5;74;1005.7;5;4.1;7;
82280;15/11/2013;1800;32.2;26;60;1002.9;5;3.6;7;
82280;16/11/2013;0000;26.4;24;80;1004.2;5;2.1;1;
82280;16/11/2013;1200;29;25.5;74;1005.1;9;3.3;8;
82280;16/11/2013;1800;31.4;26;64;1001.8;5;3;9;
82280;17/11/2013;0000;26.6;24.6;84;1004.7;5;1.8;8;
82280;17/11/2013;1200;28.7;25.3;73;1005.5;5;3.8;8;
82280;17/11/2013;1800;31.3;25.9;63;1001.9;5;3;7;
82280;18/11/2013;0000;26.4;24.4;84;1003.7;5;3.3;10;
82280;18/11/2013;1200;29.4;25.2;68;1003.5;7;4.1;7;
82280;18/11/2013;1800;32;25.7;58;1000.6;5;5;0;
82280;19/11/2013;0000;26.4;24;80;1002.5;5;2.5;0;
82280;19/11/2013;1200;29.4;25.3;69;1004.4;8;3.6;8;
82280;19/11/2013;1800;32.2;26.8;64;1000.2;5;3.3;2;
82280;20/11/2013;0000;26.4;25;88;1003;5;2;3;
82280;20/11/2013;1200;28.8;25.5;74;1005.5;7;3.3;7;
82280;20/11/2013;1800;31.7;26.1;61;1002.9;5;4;4;
82280;21/11/2013;0000;26.5;24.9;87;1005.4;2;2.1;4;
82280;21/11/2013;1200;29;25.2;72;1006;9;3.3;7;
82280;21/11/2013;1800;31;26;65;1002.6;2;3.3;9;
82280;22/11/2013;0000;26.2;24.4;84;1003.9;5;0.8;3;
82280;22/11/2013;1200;29.4;25.5;70;1004.6;7;2.3;9;
82280;22/11/2013;1800;30.4;26.2;70;1000.7;36;4;8;
82280;23/11/2013;0000;26.2;24.7;86;1003.1;5;1.3;5;
82280;23/11/2013;1200;29.9;25.5;69;1004.8;5;3;8;
82280;23/11/2013;1800;31.2;25.5;61;1002;5;3.3;7;
82280;24/11/2013;0000;26.5;24.5;84;1004.8;2;1.1;8;
82280;24/11/2013;1200;28.6;25.3;77;1006.1;9;3.3;6;
82280;24/11/2013;1800;32.8;26.6;59;1003.4;2;3.3;5;
82280;25/11/2013;0000;26;24.3;87;1004.5;5;0.8;2;
82280;25/11/2013;1200;28.4;25.2;76;1005.3;7;3;7;
82280;25/11/2013;1800;33;26.2;57;1001.8;4;3;2;
82280;26/11/2013;0000;26.8;24.6;81;1003.3;5;1.6;1;
82280;26/11/2013;1200;29.6;25.8;72;1004.7;9;3.3;7;
82280;26/11/2013;1800;31.6;26.3;65;999.5;2;3.6;5;
82280;27/11/2013;0000;26.7;24.8;86;1001.7;2;2.3;6;
82280;27/11/2013;1200;29;25.4;73;1001.8;4;3;9;
82280;27/11/2013;1800;30.6;26.4;71;1000.1;35;4.3;9;
82280;28/11/2013;0000;26.6;24.7;85;1002.4;5;2;5;
82280;28/11/2013;1200;28.9;25.5;74;1004.5;5;2.6;10;
82280;28/11/2013;1800;27.9;26;86;1001.8;5;1;10;
82280;29/11/2013;0000;26;24.5;88;1004.5;5;1;3;
82280;29/11/2013;1200;28.6;25.4;77;1005.8;5;2.5;10;
82280;29/11/2013;1800;31.2;26.1;65;1002;5;3.6;5;
82280;30/11/2013;0000;26.1;24.1;85;1004;5;1.6;8;
82280;30/11/2013;1200;29;25.3;73;1005.7;5;3.5;8;
82280;30/11/2013;1800;32.2;26.3;61;1002.7;4;3.6;1;
82280;01/12/2013;0000;26.4;24.5;84;1002.9;5;2.3;0;
82280;01/12/2013;1200;29;25.4;73;1004.9;4;3.3;7;
82280;01/12/2013;1800;32.2;26.5;62;1001.8;5;3;5;
82280;02/12/2013;0000;26.6;24.5;84;1003.6;5;0.8;1;
82280;02/12/2013;1200;29;25.2;72;1005.7;5;3;8;
82280;02/12/2013;1800;32;26.2;61;1003;36;4;4;
82280;03/12/2013;0000;26.6;24.7;85;1006;2;1.6;1;
82280;03/12/2013;1200;29.2;26;77;1007.6;5;3.6;7;
82280;03/12/2013;1800;31.9;26.3;62;1005;36;4.1;2;
82280;04/12/2013;0000;26.4;24.5;84;1006.4;3;2.1;4;
82280;04/12/2013;1200;29;25.1;71;1007.6;5;2.8;6;
82280;04/12/2013;1800;30;26;72;1005;36;3.5;8;
82280;05/12/2013;0000;26.4;24.4;84;1005.6;5;1.6;1;
82280;05/12/2013;1200;29;25.3;73;1006.1;5;3.3;7;
82280;05/12/2013;1800;30.6;26;68;1003.6;36;3;7;
82280;06/12/2013;0000;26.4;24.4;84;1004.5;5;2;5;
82280;06/12/2013;1200;28.7;25.2;73;1005.5;5;3.5;9;
82280;06/12/2013;1800;30.4;25.8;67;1003.7;4;3.6;6;
82280;07/12/2013;0000;26.2;24.3;83;1005;5;2;2;
82280;07/12/2013;1200;28;25;76;1007.2;5;3.1;9;
82280;07/12/2013;1800;31.6;26.8;68;1004.4;3;3.8;4;
82280;08/12/2013;0000;26.4;24.6;85;1006.2;5;1.6;4;
82280;08/12/2013;1200;28.4;24.8;73;1006.6;5;3;7;
82280;08/12/2013;1800;30.8;26.3;70;1004.3;36;3.8;6;
82280;09/12/2013;0000;26.5;24.5;84;1006.1;5;1.6;2;
82280;09/12/2013;1200;29.8;25.4;69;1006.4;5;4.1;5;
82280;09/12/2013;1800;32.6;26.9;61;1003.7;5;3.3;5;
82280;10/12/2013;0000;26.6;24.2;81;1005.4;5;1.6;4;
82280;10/12/2013;1200;29.5;25.5;70;1007.2;5;3.3;8;
82280;10/12/2013;1800;30.8;26;68;1004.3;4;3;8;
82280;11/12/2013;0000;26.4;23.9;80;1004.9;5;2;1;
82280;11/12/2013;1200;29.6;25.4;69;1006.4;4;3.3;8;
82280;11/12/2013;1800;31;25.6;62;1005.2;36;4.1;7;
82280;12/12/2013;0000;26.6;24.4;83;1005.4;5;2.3;5;
82280;12/12/2013;1200;29;25.4;73;1006.8;5;3.6;7;
82280;12/12/2013;1800;32.2;26;60;1003.8;5;4;5;
82280;13/12/2013;0000;26.4;24.5;84;1005.4;5;1.6;1;
82280;13/12/2013;1200;29.4;25;67;1006.1;5;4.1;7;
82280;13/12/2013;1800;32.6;25.7;54;1003.5;4;3.3;7;
82280;14/12/2013;0000;26.6;24.7;85;1004.9;5;1.5;3;
82280;14/12/2013;1200;29.8;25.1;67;1005.9;5;3.3;7;
82280;14/12/2013;1800;32.5;25.7;55;1002.8;5;3.6;2;
82280;15/12/2013;0000;26.7;24.5;84;1004.5;5;2.3;3;
82280;15/12/2013;1200;29.6;24.9;66;1005.1;5;4.3;7;
82280;15/12/2013;1800;31.7;26.3;62;1002.3;36;4.1;5;
82280;16/12/2013;0000;26.7;24.3;82;1004.5;5;2.1;6;
82280;16/12/2013;1200;28.5;25;75;1005.1;5;3.3;7;
82280;16/12/2013;1800;31.4;25.9;63;1001.6;36;3.3;5;
82280;17/12/2013;0000;26.3;24.5;85;1003.8;5;1.1;5;
82280;17/12/2013;1200;29.3;25.5;73;1004.4;5;3;9;
82280;17/12/2013;1800;31.5;25.7;62;1001.1;36;4.1;2;
82280;18/12/2013;0000;26.4;24.3;83;1003;5;1.5;1;
82280;18/12/2013;1200;28.6;25.2;76;1004;5;2.6;7;
82280;18/12/2013;1800;31.8;25.7;58;1001.7;36;3.3;5;
82280;19/12/2013;0000;26.4;24.4;84;1002.5;5;1.5;5;
82280;19/12/2013;1200;29;25;71;1004.1;5;3;10;
82280;19/12/2013;1800;31.2;25.8;63;1001.6;5;3.8;6;
82280;20/12/2013;0000;27;24.7;81;1003.2;5;1.5;7;
82280;20/12/2013;1200;28;24.7;73;1004.3;9;2.6;10;
82280;20/12/2013;1800;30.7;26;68;1001.1;7;2.5;10;
82280;21/12/2013;0000;24.8;24.5;97;1003.3;5;0.7;10;
82280;21/12/2013;1200;26.4;25;88;1004.4;9;1.6;10;
82280;21/12/2013;1800;31.6;26;63;1000.8;4;3;8;
82280;22/12/2013;0000;25.6;23.3;80;1003.1;5;0.7;1;
82280;22/12/2013;1200;27.4;25.1;81;1005;5;1.6;9;
82280;22/12/2013;1800;31.4;26.7;68;1003;4;2.8;6;
82280;23/12/2013;0000;27;25.3;86;1004.2;4;0.8;7;
82280;23/12/2013;1200;27.5;25.9;86;1005.3;7;2.5;10;
82280;23/12/2013;1800;30.7;26.2;69;1002.4;5;3.3;10;
82280;24/12/2013;0000;26.5;25.3;90;1003.7;5;1.5;4;
82280;24/12/2013;1200;29;25.6;75;1004.7;7;3.5;8;
82280;24/12/2013;1800;33;26.6;59;1001.6;5;3.3;0;
82280;25/12/2013;0000;27;24.9;83;1003.2;5;2.3;2;
82280;25/12/2013;1200;29;25.6;75;1004.6;9;3.3;6;
82280;25/12/2013;1800;33.4;26.5;55;1000.9;5;2;1;
82280;26/12/2013;0000;26.4;24.6;85;1003.7;5;2.5;7;
82280;26/12/2013;1200;29;25.9;77;1006.1;5;2.6;7;
82280;26/12/2013;1800;31.3;25.8;63;1004;5;3.8;9;
82280;27/12/2013;0000;26.9;24.7;82;1005.7;5;2.1;4;
82280;27/12/2013;1200;28.2;25.1;76;1006.5;5;2.8;9;
82280;27/12/2013;1800;31.6;25.8;62;1003.7;5;4.1;5;
82280;28/12/2013;0000;26.6;24.7;85;1005.4;5;1.8;1;
82280;28/12/2013;1200;28.4;25.2;76;1006.9;5;2.3;10;
82280;28/12/2013;1800;32.8;27.3;63;1003.6;4;2.6;2;
82280;29/12/2013;0000;27;24.8;82;1005.6;5;0.8;7;
82280;29/12/2013;1200;29.3;25.3;72;1007.1;5;3.3;7;
82280;29/12/2013;1800;32.5;25.9;56;1003.7;5;3.6;4;
82280;30/12/2013;0000;26.8;24.7;82;1005;5;2.5;1;
82280;30/12/2013;1200;28.4;25;75;1006.5;5;3.6;8;
82280;30/12/2013;1800;31.8;25.8;59;1003.4;5;2.8;2;
82280;31/12/2013;0000;26;24;84;1004.7;5;2.6;1;
82280;31/12/2013;1200;28.5;25.6;79;1006.1;5;3.3;8;
82280;31/12/2013;1800;31.6;25.6;61;1003;5;2.1;3;
82280;01/01/2014;0000;26.4;24.3;83;1003.6;5;2;1;
82280;01/01/2014;1200;26.6;25.3;90;1005.3;5;1.1;10;
82280;01/01/2014;1800;28;25.5;79;1002.6;5;2.1;10;
82280;02/01/2014;0000;27;24.1;93;1004.3;0;0;10;
82280;02/01/2014;1200;28;25.2;77;1004.5;5;2;8;
82280;02/01/2014;1800;30.4;25.9;68;1002.7;3;2.6;5;
82280;03/01/2014;0000;26.6;24.4;83;1003.8;5;1.8;3;
82280;03/01/2014;1200;28;24.5;72;1004.6;5;4.1;8;
82280;03/01/2014;1800;31.7;25.1;55;1002.9;4;3.6;2;
82280;04/01/2014;0000;26.6;23.9;79;1005.4;5;1.6;3;
82280;04/01/2014;1200;29.2;24.7;68;1007.7;5;3.3;9;
82280;04/01/2014;1800;27.9;25.4;82;1005.1;5;2.6;9;
82280;05/01/2014;0000;25.6;23.9;84;1005.9;5;1.5;3;
82280;05/01/2014;1200;27;24;76;1006.7;5;3.6;8;
82280;05/01/2014;1800;31.4;25.8;63;1004.8;2;3;5;
82280;06/01/2014;0000;26.4;24.5;84;1005.5;4;2;4;
82280;06/01/2014;1200;29;25.4;73;1006.4;5;2;9;
82280;06/01/2014;1800;31;26;65;1003.7;36;3.6;8;
82280;07/01/2014;0000;26.4;24.5;84;1004.6;5;1.3;3;
82280;07/01/2014;1200;22.8;22.5;97;1006;18;0.8;10;
82280;07/01/2014;1800;30.2;26.1;70;1002.3;2;1.6;9;
82280;08/01/2014;0000;23.5;23.1;97;1005.5;14;2.6;10;
82280;08/01/2014;1200;25.4;24;88;1006;0;0;10;
82280;08/01/2014;1800;30.6;26.4;71;1003.9;1;3;6;
82280;09/01/2014;0000;25.2;24;89;1003.7;9;1;4;
82280;09/01/2014;1200;27;25;84;1005.3;8;2.8;10;
82280;09/01/2014;1800;26.3;24.2;82;1003.2;5;1.3;10;
82280;10/01/2014;0000;25.2;24;89;1005.3;5;1.3;10;
82280;10/01/2014;1200;27.7;25.3;81;1006.8;9;2.5;10;
82280;10/01/2014;1800;30.4;25.7;67;1002.9;2;3;7;
82280;11/01/2014;0000;25.8;24.7;90;1005.6;5;1;8;
82280;11/01/2014;1200;28.4;25;75;1006.1;7;3;8;
82280;11/01/2014;1800;29;25.7;75;1003.6;4;3.3;10;
82280;12/01/2014;0000;26.4;24.5;84;1004.9;5;2;3;
82280;12/01/2014;1200;27.4;25;80;1007.3;8;1.6;10;
82280;12/01/2014;1800;30.4;26.2;70;1005.3;3;2.1;10;
82280;13/01/2014;0000;26.2;24;81;1008.7;6;2;6;
82280;13/01/2014;1200;27;24.5;80;1009.3;7;2.5;9;
82280;13/01/2014;1800;30.7;25.3;64;1006.6;5;2.5;10;
82280;14/01/2014;0000;25.7;24.7;90;1008.1;5;0.8;8;
82280;14/01/2014;1200;28;25;76;1008;7;3.3;7;
82280;14/01/2014;1800;30;25.6;70;1005.1;36;4.6;8;
82280;15/01/2014;0000;26.4;24.4;84;1006.3;5;1.3;8;
82280;15/01/2014;1200;27;25.5;87;1007.5;7;0.7;10;
82280;15/01/2014;1800;29.4;25.8;72;1005.2;36;1.6;5;
82280;16/01/2014;0000;26.2;25;89;1007.2;5;0.5;8;
82280;16/01/2014;1200;27.2;25.9;90;1007.2;9;2.5;7;
82280;16/01/2014;1800;25.4;24.9;96;1005.4;5;1;10;
82280;17/01/2014;0000;25.1;24.7;95;1006.8;5;1.3;4;
82280;17/01/2014;1200;28;25.4;78;1007.3;4;4.3;8;
82280;17/01/2014;1800;30.6;26.4;71;1005.7;36;3.8;8;
82280;18/01/2014;0000;26.6;24.9;87;1006.7;5;1.6;3;
82280;18/01/2014;1200;28.4;25.4;77;1007.3;6;3.3;2;
82280;18/01/2014;1800;31.2;26;64;1005;36;3.8;5;
82280;19/01/2014;0000;26.6;24.7;85;1005.6;5;2;4;
82280;19/01/2014;1200;27.6;25.5;83;1006.8;5;3.1;8;
82280;19/01/2014;1800;28.6;26;81;1004.6;2;2.6;10;
82280;20/01/2014;0000;26.3;25.1;89;1005.6;5;2.5;3;
82280;20/01/2014;1200;28;25;76;1006.4;4;3.3;9;
82280;20/01/2014;1800;30.2;26.3;71;1004;5;3.6;10;
82280;21/01/2014;0000;26.4;24.3;83;1005.6;5;3;5;
82280;21/01/2014;1200;27.4;24.4;76;1006.7;5;2;8;
82280;21/01/2014;1800;30.6;26;68;1004.1;5;2.5;10;
82280;22/01/2014;0000;26;24;84;1006;5;1.6;2;
82280;22/01/2014;1200;26.9;25.4;87;1007.7;5;3.3;5;
82280;22/01/2014;1800;30.6;26.1;69;1005.3;36;3.3;3;
82280;23/01/2014;0000;26.3;24.7;86;1006.7;5;1.5;1;
82280;23/01/2014;1200;28.4;25.2;76;1007.3;5;3.3;8;
82280;23/01/2014;1800;30.4;26.6;72;1004.1;36;2.3;6;
82280;24/01/2014;0000;26.6;24.9;87;1005;5;1.3;4;
82280;24/01/2014;1200;27;25;84;1005.5;5;2;10;
82280;24/01/2014;1800;30.6;26;68;1001.7;36;3.8;9;
82280;25/01/2014;0000;24.4;23.5;93;1005;14;1.3;10;
82280;25/01/2014;1200;24.5;24.1;97;1006.6;18;0.5;10;
82280;25/01/2014;1800;27.8;25.3;81;1003.2;5;2.6;10;
82280;26/01/2014;0000;25.2;24.5;93;1006.3;18;2.3;10;
82280;26/01/2014;1200;25;23.8;91;1006;18;1.1;10;
82280;26/01/2014;1800;30;25.2;67;1003.9;36;3.6;8;
82280;27/01/2014;0000;26;24.5;88;1005.6;0;0;10;
82280;27/01/2014;1200;25;24;92;1006;5;1.1;10;
82280;27/01/2014;1800;29.8;25.8;71;1003;5;2.3;9;
82280;28/01/2014;0000;26;24.5;88;1004.2;12;0.3;8;
82280;28/01/2014;1200;24.6;24.1;94;1006.2;14;0.8;10;
82280;28/01/2014;1800;29;26.5;81;1002.8;36;1.8;10;
82280;29/01/2014;0000;24.7;24.4;97;1005.2;0;0;6;
82280;29/01/2014;1200;27;25.6;88;1005.7;5;1.6;10;
82280;29/01/2014;1800;27.6;25.8;85;1003.1;5;2.5;10;
82280;30/01/2014;0000;25.8;24.5;89;1004.7;5;3;7;
82280;30/01/2014;1200;28;25.6;80;1006.5;5;2.1;9;
82280;30/01/2014;1800;30;25.6;70;1004.1;2;3.3;5;
82280;31/01/2014;0000;26;23.8;83;1005.7;5;1;2;
82280;31/01/2014;1200;27.1;25.3;86;1006.5;5;1;9;
82280;31/01/2014;1800;29.8;26.2;74;1002.7;36;3;7;
82280;01/02/2014;0000;26.3;24.8;87;1006.1;5;1;10;
82280;01/02/2014;1200;26.6;25.3;90;1005.3;5;1.1;10;
82280;01/02/2014;1800;28;25.5;79;1002.6;5;2.1;10;
82280;02/02/2014;0000;25;24.1;93;1004.3;0;0;6;
82280;02/02/2014;1200;26;25;92;1004.8;4;0.8;10;
82280;02/02/2014;1800;29.4;26;74;1002.3;36;1.6;10;
82280;03/02/2014;0000;25.2;24.2;91;1004.1;0;0;8;
82280;03/02/2014;1200;27.1;25.9;90;1004.1;5;2.6;8;
82280;03/02/2014;1800;30.7;26.3;70;1001.5;5;2.8;6;
82280;04/02/2014;0000;26.2;24.5;85;1003.7;5;1.1;5;
82280;04/02/2014;1200;26;24.4;87;1004.7;5;0.8;9;
82280;04/02/2014;1800;26;24.2;86;1002.7;9;1.6;10;
82280;05/02/2014;0000;25.4;24.4;92;1004.2;8;2.6;10;
82280;05/02/2014;1200;27;25.4;87;1005.2;5;2.1;7;
82280;05/02/2014;1800;29.6;26;73;1002.4;3;2.8;9;
82280;06/02/2014;0000;26.2;24.4;84;1003.3;5;0.7;3;
82280;06/02/2014;1200;27.4;25.7;85;1005.9;2;2.3;9;
82280;06/02/2014;1800;29.2;26.3;79;1003;2;2.5;8;
82280;07/02/2014;0000;26.3;24.9;88;1005.7;5;2.1;3;
82280;07/02/2014;1200;28;25.2;77;1005.7;5;2.5;7;
82280;07/02/2014;1800;29;25.4;73;1004.1;5;2.8;9;
82280;08/02/2014;0000;24.8;23.6;90;1006.7;9;0.3;7;
82280;08/02/2014;1200;27;25.5;87;1006.7;5;1.6;9;
82280;08/02/2014;1800;26;24.6;89;1004.4;36;0.3;10;
82280;09/02/2014;0000;24.8;23.7;90;1005.5;5;1;3;
82280;09/02/2014;1200;26.7;25.9;94;1006.6;5;1;9;
82280;09/02/2014;1800;28.2;25.9;82;1003.6;5;2.3;10;
82280;10/02/2014;0000;25.8;24.7;90;1005.4;5;1.3;8;
82280;10/02/2014;1200;28.6;26;81;1005.2;8;2.6;6;
82280;10/02/2014;1800;31.6;26.9;69;1002.2;4;3;6;
82280;11/02/2014;0000;26.8;25;84;1003.8;5;2.3;7;
82280;11/02/2014;1200;28;26;83;1005.3;6;2.5;9;
82280;11/02/2014;1800;29.2;26.2;78;1002.1;5;2.5;7;
82280;12/02/2014;0000;26.6;24.8;86;1003.9;5;1.8;6;
82280;12/02/2014;1200;26.5;26;96;1004.9;5;1.3;9;
82280;12/02/2014;1800;25.8;25.4;96;1002;0;0;10;
82280;13/02/2014;0000;25.2;24.8;96;1004.3;36;0.8;9;
82280;13/02/2014;1200;25;24;92;1005.3;9;1;10;
82280;13/02/2014;1800;27;24.8;82;1003.3;36;2;10;
82280;14/02/2014;0000;25;24;92;1004.4;6;1.1;8;
82280;14/02/2014;1200;25.4;24.1;89;1006.1;7;2.5;10;
82280;14/02/2014;1800;26.2;24.7;86;1004.4;3;0.5;10;
82280;15/02/2014;0000;25.4;24.4;92;1004.3;0;0;10;
82280;15/02/2014;1200;25;24.7;98;1006.6;5;1.3;10;
82280;15/02/2014;1800;29.4;25.7;72;1003;5;3;6;
82280;16/02/2014;0000;26.5;25.5;92;1006.1;5;1.3;9;
82280;16/02/2014;1200;23.4;22.4;92;1007;0;0;10;
82280;16/02/2014;1800;28.6;25.7;79;1004;36;2;9;
82280;17/02/2014;0000;25.2;24.3;91;1005;0;0;8;
82280;17/02/2014;1200;26.6;24.6;84;1006.3;9;2.5;10;
82280;17/02/2014;1800;30.4;26.4;71;1003.2;36;2.1;9;
82280;18/02/2014;0000;26.4;24.8;87;1003.2;5;2;7;
82280;18/02/2014;1200;23.3;23;97;1005.6;11;1;10;
82280;18/02/2014;1800;28.7;26.2;79;1002.9;5;2;10;
82280;19/02/2014;0000;26;24.1;85;1004.5;5;1.5;6;
82280;19/02/2014;1200;28;25.6;80;1004.7;5;2.5;8;
82280;19/02/2014;1800;25.4;24.1;89;1003;8;2.1;10;
82280;20/02/2014;0000;25.2;24;89;1003.2;5;0.1;7;
82280;20/02/2014;1200;24;23.4;96;1006.6;5;0.3;10;
82280;20/02/2014;1800;27;25.6;88;1003.6;5;1.6;10;
82280;21/02/2014;0000;25.2;24.1;90;1004.4;14;1;7;
82280;21/02/2014;1200;25.6;25.1;94;1005.3;5;1.1;10;
82280;21/02/2014;1800;32.1;26.9;65;1002.3;5;3.3;4;
82280;22/02/2014;0000;26.3;25.3;91;1003.6;5;1.5;0;
82280;22/02/2014;1200;29;26;77;1005.1;8;2.5;7;
82280;22/02/2014;1800;32.4;27.4;68;1002.2;8;3.3;8;
82280;23/02/2014;0000;27;25.4;87;1004.4;5;0.8;5;
82280;23/02/2014;1200;28;25.6;80;1006.2;7;2.5;9;
82280;23/02/2014;1800;31;27.2;72;1003.7;36;3.8;10;
82280;24/02/2014;0000;26.2;25;89;1004.3;5;1.1;2;
82280;24/02/2014;1200;28.7;25.6;75;1005.6;9;2;7;
82280;24/02/2014;1800;31;26.4;67;1001.9;36;4.1;5;
82280;25/02/2014;0000;26.6;25.4;91;1003.5;5;1.1;2;
82280;25/02/2014;1200;28.3;26;82;1005;5;2.1;9;
82280;25/02/2014;1800;31.2;26.8;69;1001.6;5;3.8;4;
82280;26/02/2014;0000;26.8;25;84;1003.2;5;2;5;
82280;26/02/2014;1200;28.6;25.7;79;1005;5;3;7;
82280;26/02/2014;1800;30.8;26.5;71;1002;5;3.8;9;
82280;27/02/2014;0000;26.8;25;84;1004.5;5;1.6;5;
82280;27/02/2014;1200;27.7;25;79;1005.3;7;3.3;6;
82280;27/02/2014;1800;30.5;25.4;65;1003.2;5;3;5;
82280;28/02/2014;0000;26.6;25.2;89;1005.7;5;1.6;5;
82280;28/02/2014;1200;28;26;83;1006.6;4;1.8;8;
82280;28/02/2014;1800;30;26.5;76;1003.7;5;2;10;
82280;01/03/2014;0000;25;24;92;1004.7;5;0.5;5;
82280;01/03/2014;1200;25.4;24.6;93;1005.8;9;0.5;10;
82280;01/03/2014;1800;30.6;26.5;71;1002.8;5;3.5;6;
82280;02/03/2014;0000;26.6;25.1;88;1003.6;5;1.3;8;
82280;02/03/2014;1200;26.6;25.2;89;1004.7;5;1.6;10;
82280;02/03/2014;1800;29.6;26.4;76;1002.1;3;3.1;10;
82280;03/03/2014;0000;26.4;24.6;85;1002.9;5;2.3;5;
82280;03/03/2014;1200;27.4;25;80;1004.7;4;3;9;
82280;03/03/2014;1800;30.2;26.5;72;1001.5;36;3.6;6;
82280;04/03/2014;0000;26.6;24.6;84;1003.8;4;2;5;
82280;04/03/2014;1200;28;25;76;1005.6;5;1.6;8;
82280;04/03/2014;1800;26;24.5;88;1004;6;1.6;10;
82280;05/03/2014;0000;25.6;24.4;88;1005.7;8;0.5;6;
82280;05/03/2014;1200;27.4;26;87;1006.3;9;1.1;9;
82280;05/03/2014;1800;29.2;25.5;74;1003.3;36;4.1;10;
82280;06/03/2014;0000;25.6;24.4;88;1005.3;5;0.3;5;
82280;06/03/2014;1200;26;25;92;1006.3;9;2.5;10;
82280;06/03/2014;1800;27.6;25.5;83;1004.4;36;2;10;
82280;07/03/2014;0000;26.4;24.9;87;1005.7;5;1.1;4;
82280;07/03/2014;1200;28;25.6;80;1006.7;4;2;9;
